Heart_Rate_bpm,Timestamp_ISO,RR_Interval_ms
67.04658085238488,2026-06-29 17:07:58,894.900220670474
75.35927836828941,2026-06-29 17:07:58,796.1859680605372
69.44359173577631,2026-06-29 17:07:58,864.0106091904357
71.03064380760415,2026-06-29 17:07:58,844.7058450225778
70.6217455433646,2026-06-29 17:07:58,849.5966722198559
70.00061999335227,2026-06-29 17:07:58,857.1352654547632
73.19581693292419,2026-06-29 17:07:58,819.7189745827048
69.66335554645683,2026-06-29 17:07:58,861.2849543256273
70.6279527208074,2026-06-29 17:07:58,849.5220049373405
63.575185441486184,2026-06-29 17:07:58,943.7644512295329
68.36419212679681,2026-06-29 17:07:58,877.652439580014
69.214413503989,2026-06-29 17:07:58,866.8714645186159
68.94208526463316,2026-06-29 17:07:58,870.295694853019
69.48100234134701,2026-06-29 17:07:58,863.5454005863554
70.03742438620071,2026-06-29 17:07:58,856.6848442219648
68.74052349406684,2026-06-29 17:07:58,872.8475861138699
67.15309768468487,2026-06-29 17:07:58,893.4807487471093
68.2638126008275,2026-06-29 17:07:58,878.9429965016732
66.19223001750173,2026-06-29 17:07:58,906.4508022185616
68.02375678132928,2026-06-29 17:07:58,882.0447861013816
67.57502529432787,2026-06-29 17:07:58,887.9019983886901
65.06404090326683,2026-06-29 17:07:58,922.168361617814
66.60702228857053,2026-06-29 17:07:58,900.8059201333751
68.32072911790137,2026-06-29 17:07:58,878.210768161706
67.74512474407767,2026-06-29 17:07:58,885.6725886425538
66.53274759496854,2026-06-29 17:07:58,901.8115464772634
64.33821230064838,2026-06-29 17:07:58,932.5717618578491
67.87310328972737,2026-06-29 17:07:58,884.0026032680464
67.84527346833136,2026-06-29 17:07:58,884.3652170995618
65.83139333041919,2026-06-29 17:07:58,911.4192631295161
69.01565351883184,2026-06-29 17:07:58,869.367990315823
68.04165934877764,2026-06-29 17:07:58,881.8127096584086
66.16178730319437,2026-06-29 17:07:58,906.8678831943091
66.71818400788668,2026-06-29 17:07:58,899.3050529209169
67.60538797051993,2026-06-29 17:07:58,887.503227200821
66.73669191861836,2026-06-29 17:07:58,899.0556510227781
73.10007913721826,2026-06-29 17:07:58,820.7925450719729
66.36730427504541,2026-06-29 17:07:58,904.0596217580654
69.85332857349616,2026-06-29 17:07:58,858.9426048161902
71.28432111444272,2026-06-29 17:07:58,841.6998164810125
67.96997969729549,2026-06-29 17:07:58,882.7426500229981
67.39851687812408,2026-06-29 17:07:58,890.2273043856035
69.5172848341207,2026-06-29 17:07:58,863.0946985799221
70.82322269377727,2026-06-29 17:07:58,847.1797486458036
69.0178211770766,2026-06-29 17:07:58,869.3406858796674
69.32869250575416,2026-06-29 17:07:58,865.4425437926744
67.0164302872476,2026-06-29 17:07:58,895.302834585883
68.29457652805708,2026-06-29 17:07:58,878.5470684535328
69.44055012301953,2026-06-29 17:07:58,864.0484543066718
68.03605945944209,2026-06-29 17:07:58,881.8852896053955
70.54460602723516,2026-06-29 17:07:58,850.5256940103371
72.09139125980445,2026-06-29 17:07:58,832.2769050713803
69.51799738800817,2026-06-29 17:07:58,863.0858519286113
69.71544486164188,2026-06-29 17:07:58,860.641427722031
71.36941431768822,2026-06-29 17:07:58,840.696264269743
72.65556218127124,2026-06-29 17:07:58,825.8142693921166
70.94577555030322,2026-06-29 17:07:58,845.7163169279578
76.58120780739826,2026-06-29 17:07:58,783.4820280048339
70.48494778961698,2026-06-29 17:07:58,851.2455762766203
71.03628822039346,2026-06-29 17:07:58,844.6387262499858
75.41493805813965,2026-06-29 17:07:58,795.5983462287563
72.21135513654298,2026-06-29 17:07:58,830.8942532174784
74.41399764540603,2026-06-29 17:07:58,806.299915318474
71.24060162556636,2026-06-29 17:07:58,842.2163573990313
77.02755259608482,2026-06-29 17:07:58,778.9420535613604
74.83100160457656,2026-06-29 17:07:58,801.8067206564089
71.78147287516681,2026-06-29 17:07:58,835.8702823546732
71.07805680181421,2026-06-29 17:07:58,844.1423795152001
77.9442214626393,2026-06-29 17:07:58,769.78124707756
74.53644639001355,2026-06-29 17:07:58,804.975322891686
72.99737915176762,2026-06-29 17:07:58,821.9473177969173
74.97610077971203,2026-06-29 17:07:58,800.2550062757538
70.77885172090137,2026-06-29 17:07:58,847.7108421678686
76.3646072013143,2026-06-29 17:07:58,785.7042967801365
73.25614012518064,2026-06-29 17:07:58,819.043972252313
76.17565532379254,2026-06-29 17:07:58,787.6532173561719
71.32108129668939,2026-06-29 17:07:58,841.2659890896117
74.10890227456613,2026-06-29 17:07:58,809.6193326100816
74.83050314713765,2026-06-29 17:07:58,801.8120616137414
77.69476316687151,2026-06-29 17:07:58,772.2528205811376
70.81738523440164,2026-06-29 17:07:58,847.2495814608702
72.5380952543695,2026-06-29 17:07:58,827.151578623589
72.49413645756684,2026-06-29 17:07:58,827.6531445425236
71.70738354061339,2026-06-29 17:07:58,836.733918286356
73.15748031224868,2026-06-29 17:07:58,820.1485308666961
75.0653462233215,2026-06-29 17:07:58,799.3035803964499
75.30155206077228,2026-06-29 17:07:58,796.7963256796735
75.1916196305678,2026-06-29 17:07:58,797.9612660931176
70.83854832375175,2026-06-29 17:07:58,846.9964647748484
76.32265417250039,2026-06-29 17:07:58,786.1361826383973
74.37990410265317,2026-06-29 17:07:58,806.6694992936912
73.67774767481409,2026-06-29 17:07:58,814.3571416544581
72.45459031256246,2026-06-29 17:07:58,828.1048825362963
71.62834093360992,2026-06-29 17:07:58,837.6572627252687
75.05191388072546,2026-06-29 17:07:58,799.446634969944
75.86509524270564,2026-06-29 17:07:58,790.87754135218
72.20839138273894,2026-06-29 17:07:58,830.9283568161956
69.77713906634182,2026-06-29 17:07:58,859.8804823877053
70.4179811978265,2026-06-29 17:07:58,852.0550998393566
71.22380652837133,2026-06-29 17:07:58,842.4149582078229
72.0280458875284,2026-06-29 17:07:58,833.0088545466003
70.68890799594995,2026-06-29 17:07:58,848.7894593510716
71.48262275825597,2026-06-29 17:07:58,839.3648370025738
69.3564769344438,2026-06-29 17:07:58,865.0958447141483
72.1111352026373,2026-06-29 17:07:58,832.0490286471822
70.18435003839787,2026-06-29 17:07:58,854.8914390056186
70.43036838256447,2026-06-29 17:07:58,851.9052417004455
69.06993427739094,2026-06-29 17:07:58,868.6847704101573
69.44147849991298,2026-06-29 17:07:58,864.0369026715811
65.39320326874389,2026-06-29 17:07:58,917.526547115613
66.91308636797989,2026-06-29 17:07:58,896.6855850892566
66.74951495336347,2026-06-29 17:07:58,898.8829363317587
72.8803502237624,2026-06-29 17:07:58,823.267174427452
69.54385796170027,2026-06-29 17:07:58,862.7649048898561
69.85643328120145,2026-06-29 17:07:58,858.9044298679669
67.72202492556478,2026-06-29 17:07:58,885.9746894152636
72.64019149987249,2026-06-29 17:07:58,825.9890118833913
66.3904552445576,2026-06-29 17:07:58,903.7443677556125
66.4411071569471,2026-06-29 17:07:58,903.0553909685473
70.38081674778121,2026-06-29 17:07:58,852.5050258370514
69.680090088883,2026-06-29 17:07:58,861.0781060050982
69.25867653547584,2026-06-29 17:07:58,866.3174493273295
67.71172843961342,2026-06-29 17:07:58,886.1094138736853
66.64118480522767,2026-06-29 17:07:58,900.34413666807
64.36039162543642,2026-06-29 17:07:58,932.2503869955771
67.89849644229643,2026-06-29 17:07:58,883.6719978179638
66.25576584097549,2026-06-29 17:07:58,905.5815631806245
67.21516180985832,2026-06-29 17:07:58,892.6557399315808
64.63063394107462,2026-06-29 17:07:58,928.3523360563586
66.20947082856229,2026-06-29 17:07:58,906.2147642798625
65.21003832762818,2026-06-29 17:07:58,920.1037376875641
69.26409172289587,2026-06-29 17:07:58,866.249719119127
67.75473491391797,2026-06-29 17:07:58,885.5469669570647
68.84315327103222,2026-06-29 17:07:58,871.5463651669594
65.06971896888426,2026-06-29 17:07:58,922.0878920453221
66.45731708866208,2026-06-29 17:07:58,902.8351222778489
68.111973104826,2026-06-29 17:07:58,880.902391531934
68.43275948570147,2026-06-29 17:07:58,876.7730608983635
66.93677462000079,2026-06-29 17:07:58,896.3682570697383
69.03525019324601,2026-06-29 17:07:58,869.1212073838481
69.540704957442,2026-06-29 17:07:58,862.804023006658
67.22938265963822,2026-06-29 17:07:58,892.4669188732795
64.20176121776406,2026-06-29 17:07:58,934.5538013589343
68.702898948518,2026-06-29 17:07:58,873.3255935089516
69.38159605347845,2026-06-29 17:07:58,864.78264284599
70.63650030790626,2026-06-29 17:07:58,849.4192059127861
71.09882262872286,2026-06-29 17:07:58,843.8958309242227
67.9645984786233,2026-06-29 17:07:58,882.812542751527
67.5751679770618,2026-06-29 17:07:58,887.9001236129643
69.18547021241977,2026-06-29 17:07:58,867.2341145587698
68.79654335812606,2026-06-29 17:07:58,872.1368410570436
69.35579435117036,2026-06-29 17:07:58,865.1043587822093
69.50131737000376,2026-06-29 17:07:58,863.2929888303893
72.78742269419352,2026-06-29 17:07:58,824.3182376724872
70.9691648447931,2026-06-29 17:07:58,845.4375943583069
70.128592011612,2026-06-29 17:07:58,855.5711483565092
71.98732979916869,2026-06-29 17:07:58,833.4800049868343
71.6147090914717,2026-06-29 17:07:58,837.8167105777597
72.47495462354487,2026-06-29 17:07:58,827.8721982187741
71.75612766007322,2026-06-29 17:07:58,836.1655228140941
69.7752259487559,2026-06-29 17:07:58,859.9040588426758
72.30166920768885,2026-06-29 17:07:58,829.8563595765416
72.01825236778834,2026-06-29 17:07:58,833.1221326169843
70.40895751453961,2026-06-29 17:07:58,852.1643000836913
70.90020805530517,2026-06-29 17:07:58,846.259857985148
69.18443768420194,2026-06-29 17:07:58,867.2470574072589
76.73495102501839,2026-06-29 17:07:58,781.9122733321067
71.02402010459838,2026-06-29 17:07:58,844.7846223240658
73.76066037214139,2026-06-29 17:07:58,813.4417411298199
72.70719655417645,2026-06-29 17:07:58,825.2278019726987
71.51304005122437,2026-06-29 17:07:58,839.0078223079645
71.18873884410131,2026-06-29 17:07:58,842.8299331358586
71.39481672515979,2026-06-29 17:07:58,840.3971429883338
73.20690056947073,2026-06-29 17:07:58,819.5948678780923
70.55759463246176,2026-06-29 17:07:58,850.3691248623649
74.29121289755146,2026-06-29 17:07:58,807.6325269145999
74.0933608168665,2026-06-29 17:07:58,809.7891543656594
72.32016040471738,2026-06-29 17:07:58,829.6441775602899
75.07189284569594,2026-06-29 17:07:58,799.2338773623975
69.90154919058683,2026-06-29 17:07:58,858.3500751379597
72.04427459497644,2026-06-29 17:07:58,832.8212108083843
69.93057444288637,2026-06-29 17:07:58,857.9938099751082
74.1268224182883,2026-06-29 17:07:58,809.4236073067799
74.84998066159585,2026-06-29 17:07:58,801.6034135167772
73.7214396119015,2026-06-29 17:07:58,813.8745026665712
72.58009819534831,2026-06-29 17:07:58,826.6728964531137
75.18371932359369,2026-06-29 17:07:58,798.0451158815067
73.17785663605,2026-06-29 17:07:58,819.9201610729042
73.89754673408213,2026-06-29 17:07:58,811.9349376496626
70.69431263091276,2026-06-29 17:07:58,848.7245687394035
75.03668197443318,2026-06-29 17:07:58,799.6089168820586
71.56976119551788,2026-06-29 17:07:58,838.3428838904321
74.77312559177786,2026-06-29 17:07:58,802.4273363610424
75.29696807281233,2026-06-29 17:07:58,796.8448336721854
74.64032201688777,2026-06-29 17:07:58,803.8550528550062
75.48011532702654,2026-06-29 17:07:58,794.9113450614495
72.636234545448,2026-06-29 17:07:58,826.0340087213414
70.81152237420869,2026-06-29 17:07:58,847.3197297316332
72.27550021546661,2026-06-29 17:07:58,830.1568279863706
71.23587535413893,2026-06-29 17:07:58,842.2722357480499
