Heart_Rate_bpm,Timestamp_ISO,RR_Interval_ms
66.44518272425249,2026-06-29 18:39:53,903.0
68.25938566552901,2026-06-29 18:39:53,879.0
37.453183520599254,2026-06-29 18:39:53,1602.0
72.28915662650603,2026-06-29 18:39:53,830.0
69.44444444444444,2026-06-29 18:39:53,864.0
68.57142857142857,2026-06-29 18:39:53,875.0
65.57377049180327,2026-06-29 18:39:53,915.0
67.34006734006734,2026-06-29 18:39:53,891.0
62.43496357960458,2026-06-29 18:39:53,961.0
66.07929515418502,2026-06-29 18:39:53,908.0
63.62672322375398,2026-06-29 18:39:53,943.0
62.82722513089005,2026-06-29 18:39:53,955.0
60.301507537688444,2026-06-29 18:39:53,995.0
81.19079837618403,2026-06-29 18:39:53,739.0
47.132757266300075,2026-06-29 18:39:53,1273.0
65.93406593406593,2026-06-29 18:39:53,910.0
62.76150627615063,2026-06-29 18:39:53,956.0
61.224489795918366,2026-06-29 18:39:53,980.0
67.49156355455568,2026-06-29 18:39:53,889.0
68.80733944954129,2026-06-29 18:39:53,872.0
62.5,2026-06-29 18:39:53,960.0
67.56756756756756,2026-06-29 18:39:53,888.0
69.12442396313364,2026-06-29 18:39:53,868.0
71.25890736342043,2026-06-29 18:39:53,842.0
75.66204287515762,2026-06-29 18:39:53,793.0
77.51937984496124,2026-06-29 18:39:53,774.0
70.50528789659225,2026-06-29 18:39:53,851.0
72.02881152460985,2026-06-29 18:39:53,833.0
71.09004739336493,2026-06-29 18:39:53,844.0
68.02721088435374,2026-06-29 18:39:53,882.0
67.26457399103138,2026-06-29 18:39:53,892.0
71.59904534606206,2026-06-29 18:39:53,838.0
62.95907660020986,2026-06-29 18:39:53,953.0
67.41573033707866,2026-06-29 18:39:53,890.0
62.95907660020986,2026-06-29 18:39:53,953.0
66.1521499448732,2026-06-29 18:39:53,907.0
68.64988558352402,2026-06-29 18:39:53,874.0
63.96588486140725,2026-06-29 18:39:53,938.0
79.57559681697613,2026-06-29 18:39:53,754.0
57.58157389635317,2026-06-29 18:39:53,1042.0
64.44683136412459,2026-06-29 18:39:53,931.0
33.42618384401114,2026-06-29 18:39:53,1795.0
69.12442396313364,2026-06-29 18:39:53,868.0
55.35055350553505,2026-06-29 18:39:53,1084.0
60.60606060606061,2026-06-29 18:39:53,990.0
59.230009871668315,2026-06-29 18:39:53,1013.0
64.65517241379311,2026-06-29 18:39:53,928.0
65.78947368421052,2026-06-29 18:39:53,912.0
67.11409395973155,2026-06-29 18:39:53,894.0
65.00541711809318,2026-06-29 18:39:53,923.0
66.96428571428571,2026-06-29 18:39:53,896.0
63.09148264984227,2026-06-29 18:39:53,951.0
63.1578947368421,2026-06-29 18:39:53,950.0
